cohort,character_name,ocid,date,level,exp,exp_rate,combat_power,error_code
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-26,251,265194800,0.058,1353116,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-27,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-28,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-29,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-30,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-01,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-02,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-03,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-04,251,265194800,0.058,1353116,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-05,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-06,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-07,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-08,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-09,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-10,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-11,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-07-12,251,265194800,0.058,1353116,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,251,263935156,0.137,118731,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,251,263935156,0.137,118731,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-29,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-30,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-01,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-02,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-03,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-04,251,263935156,0.137,118731,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-05,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-06,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-07,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-08,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-09,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-10,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-11,251,263935156,0.137,,
approach,3나앨,600bc036e1400dce356e85c33e942778efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-12,251,263935156,0.137,118731,
approach,행복불행,632bef901ce8325051969d9ce1c1f2eb,2026-06-18,251,265448976,0.138,453602,
approach,행복불행,632bef901ce8325051969d9ce1c1f2eb,2026-06-19,251,265448976,0.138,,
approach,행복불행,632bef901ce8325051969d9ce1c1f2eb,2026-06-20,251,265448976,0.138,,
approach,행복불행,632bef901ce8325051969d9ce1c1f2eb,2026-06-21,251,265448976,0.138,,
approach,행복불행,632bef901ce8325051969d9ce1c1f2eb,2026-06-22,251,265448976,0.138,,
approach,행복불행,632bef901ce8325051969d9ce1c1f2eb,2026-06-23,251,265448976,0.138,,
